trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.05, 'e': 0.9950124791926823}",20,0,-105.0659860279555,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
2,False,"{'a': 0.05, 'e': 0.9900498337491681}",25,0,-53.751807194216475,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
3,False,"{'a': 0.05, 'e': 0.9851119396030626}",20,0,-190.6248826129585,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
4,False,"{'a': 0.05, 'e': 0.9801986733067553}",30,0,-104.12375095541813,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
5,False,"{'a': 0.05, 'e': 0.9753099120283326}",20,0,-120.72900680461146,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
6,False,"{'a': 0.05, 'e': 0.9704455335485082}",30,0,-90.30284199255432,"{0: 17, 1: 8, 2: 4, 3: 0, 4: 1}",0
7,False,"{'a': 0.05, 'e': 0.9656054162575665}",20,0,-58.01313712322113,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
8,False,"{'a': 0.05, 'e': 0.9607894391523232}",20,5,9.951779412371591,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
9,False,"{'a': 0.05, 'e': 0.9559974818331}",20,0,-49.432980968375446,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
10,False,"{'a': 0.05, 'e': 0.951229424500714}",30,0,-228.7860581348214,"{0: 16, 1: 1, 2: 8, 3: 2, 4: 3}",0
11,False,"{'a': 0.05, 'e': 0.9464851479534838}",20,0,-77.29276028719812,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
12,False,"{'a': 0.05, 'e': 0.9417645335842487}",25,0,-59.36367441992273,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
13,False,"{'a': 0.05, 'e': 0.9370674633774034}",25,0,-173.68472756794563,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
14,False,"{'a': 0.05, 'e': 0.9323938199059483}",20,0,-120.28284908179138,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
15,False,"{'a': 0.05, 'e': 0.9277434863285529}",20,0,-154.2646601358208,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
16,False,"{'a': 0.05, 'e': 0.9231163463866358}",30,0,-146.49735745754438,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
17,False,"{'a': 0.05, 'e': 0.9185122844014574}",25,0,-122.06661093780387,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
18,False,"{'a': 0.05, 'e': 0.9139311852712282}",20,0,-52.0125681964053,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
19,False,"{'a': 0.05, 'e': 0.9093729344682314}",20,0,-106.47437751600812,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
20,False,"{'a': 0.05, 'e': 0.9048374180359595}",25,0,-19.814980234045727,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
21,False,"{'a': 0.05, 'e': 0.9003245225862656}",30,0,-116.28718088211319,"{0: 18, 1: 2, 2: 9, 3: 0, 4: 1}",0
22,False,"{'a': 0.05, 'e': 0.8958341352965282}",20,0,-90.641570392919,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
23,False,"{'a': 0.05, 'e': 0.8913661439068313}",20,0,-116.81997428263621,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
24,False,"{'a': 0.05, 'e': 0.8869204367171575}",20,0,-179.4698938508901,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
25,False,"{'a': 0.05, 'e': 0.8824969025845955}",25,0,-61.43025915972471,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
26,False,"{'a': 0.05, 'e': 0.8780954309205613}",20,0,-88.15634400812658,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
27,False,"{'a': 0.05, 'e': 0.8737159116880344}",25,0,-165.49201573838445,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
28,False,"{'a': 0.05, 'e': 0.8693582353988059}",20,0,-47.78375642538243,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
29,False,"{'a': 0.05, 'e': 0.8650222931107413}",25,0,-145.87338974251105,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
30,False,"{'a': 0.05, 'e': 0.8607079764250578}",25,0,-69.79661776313229,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
31,False,"{'a': 0.05, 'e': 0.8564151774836135}",30,0,-109.25153772429836,"{0: 21, 1: 1, 2: 5, 3: 2, 4: 1}",0
32,False,"{'a': 0.05, 'e': 0.8521437889662113}",20,0,-78.88213180284853,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
33,False,"{'a': 0.05, 'e': 0.8478937040879159}",35,0,-160.20490036136755,"{0: 22, 1: 2, 2: 7, 3: 3, 4: 1}",0
34,False,"{'a': 0.05, 'e': 0.8436648165963837}",20,0,-117.90894270671794,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
35,False,"{'a': 0.05, 'e': 0.8394570207692074}",20,0,-61.234171745844684,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
36,False,"{'a': 0.05, 'e': 0.835270211411272}",25,0,-71.12835449968394,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
37,False,"{'a': 0.05, 'e': 0.8311042838521256}",25,0,-58.09229980030915,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
38,False,"{'a': 0.05, 'e': 0.8269591339433623}",25,0,-25.604289823219652,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
39,False,"{'a': 0.05, 'e': 0.8228346580560184}",20,0,-84.64490534856797,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
40,False,"{'a': 0.05, 'e': 0.8187307530779818}",20,0,-85.4140973420426,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
41,False,"{'a': 0.05, 'e': 0.8146473164114145}",25,0,-165.24856127219735,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
42,False,"{'a': 0.05, 'e': 0.8105842459701871}",20,0,-161.05438827355013,"{0: 12, 1: 2, 2: 1, 3: 2, 4: 3}",0
43,False,"{'a': 0.05, 'e': 0.8065414401773269}",20,13,-9.690151310931192,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.05, 'e': 0.8025187979624785}",25,0,-60.31736908237168,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
45,False,"{'a': 0.05, 'e': 0.7985162187593771}",20,10,-6.659687855184373,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
46,False,"{'a': 0.05, 'e': 0.794533602503334}",25,0,-68.04782486916096,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
47,False,"{'a': 0.05, 'e': 0.7905708496287356}",25,0,-53.07810202195806,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
48,False,"{'a': 0.05, 'e': 0.7866278610665535}",30,0,-63.30088082297451,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
49,False,"{'a': 0.05, 'e': 0.7827045382418681}",20,2,-51.33311684320687,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
50,False,"{'a': 0.05, 'e': 0.7788007830714049}",25,0,-69.52969306850854,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
51,False,"{'a': 0.05, 'e': 0.774916497961081}",25,0,-101.23322759455996,"{0: 12, 1: 7, 2: 4, 3: 2, 4: 0}",0
52,False,"{'a': 0.05, 'e': 0.7710515858035663}",25,0,-42.22018335458801,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
53,False,"{'a': 0.05, 'e': 0.7672059499758557}",30,6,-41.878959317924,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 1}",1
54,False,"{'a': 0.05, 'e': 0.7633794943368531}",25,0,-67.94626070522422,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
55,False,"{'a': 0.05, 'e': 0.7595721232249685}",20,0,-27.27966134961178,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
56,False,"{'a': 0.05, 'e': 0.7557837414557255}",20,0,-32.371924381979525,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
57,False,"{'a': 0.05, 'e': 0.7520142543193826}",25,0,-89.19867973980588,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
58,False,"{'a': 0.05, 'e': 0.7482635675785653}",20,4,-131.84391599140687,"{0: 6, 1: 4, 2: 4, 3: 0, 4: 2}",1
59,False,"{'a': 0.05, 'e': 0.7445315874659094}",20,2,-17.815991496273494,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
60,False,"{'a': 0.05, 'e': 0.7408182206817179}",20,0,-131.3402024164658,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
61,False,"{'a': 0.05, 'e': 0.7371233743916278}",20,0,-107.06963816970439,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
62,False,"{'a': 0.05, 'e': 0.7334469562242892}",30,0,-62.041707679195824,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
63,False,"{'a': 0.05, 'e': 0.7297888742690568}",20,0,-86.45636150130963,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
64,False,"{'a': 0.05, 'e': 0.7261490370736909}",20,0,-30.54665542495033,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
65,False,"{'a': 0.05, 'e': 0.7225273536420722}",20,13,-10.347500047187633,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
66,False,"{'a': 0.05, 'e': 0.7189237334319262}",30,0,-118.22228542454675,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
67,False,"{'a': 0.05, 'e': 0.7153380863525599}",20,0,-46.7659988445241,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
68,False,"{'a': 0.05, 'e': 0.7117703227626097}",30,0,-75.08087378908107,"{0: 24, 1: 0, 2: 3, 3: 2, 4: 1}",0
69,False,"{'a': 0.05, 'e': 0.7082203534678}",20,0,-71.81032617648296,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
70,False,"{'a': 0.05, 'e': 0.7046880897187134}",20,0,-64.07518260521735,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
71,False,"{'a': 0.05, 'e': 0.7011734432085724}",25,0,-101.61227940165924,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
72,False,"{'a': 0.05, 'e': 0.697676326071031}",20,0,-84.29058969962549,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
73,False,"{'a': 0.05, 'e': 0.6941966508779789}",25,0,-35.43227393161351,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
74,False,"{'a': 0.05, 'e': 0.6907343306373547}",30,0,-107.88062984507994,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
75,False,"{'a': 0.05, 'e': 0.6872892787909722}",30,0,-103.16521014047183,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
76,False,"{'a': 0.05, 'e': 0.6838614092123558}",20,0,1.601529390143325,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
77,False,"{'a': 0.05, 'e': 0.6804506362045877}",20,0,-60.525551198403434,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
78,False,"{'a': 0.05, 'e': 0.6770568744981647}",20,0,-35.646712341375924,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
79,False,"{'a': 0.05, 'e': 0.6736800392488677}",20,0,-103.95778196624191,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 3}",0
80,False,"{'a': 0.05, 'e': 0.6703200460356393}",20,2,-33.65944323474391,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
81,False,"{'a': 0.05, 'e': 0.6669768108584744}",20,6,-13.614843808126924,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
82,False,"{'a': 0.05, 'e': 0.6636502501363194}",30,1,-93.84160773030273,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 1}",1
83,False,"{'a': 0.05, 'e': 0.6603402807049829}",25,0,-88.1554078062429,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
84,False,"{'a': 0.05, 'e': 0.6570468198150567}",20,6,-10.150481903813498,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
85,False,"{'a': 0.05, 'e': 0.6537697851298473}",25,0,-59.766046998202086,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
86,False,"{'a': 0.05, 'e': 0.6505090947233165}",25,7,-30.9112392017629,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
87,False,"{'a': 0.05, 'e': 0.6472646670780347}",20,0,-11.129979253204679,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
88,False,"{'a': 0.05, 'e': 0.6440364210831414}",30,0,-74.22842393590004,"{0: 19, 1: 5, 2: 5, 3: 1, 4: 0}",0
89,False,"{'a': 0.05, 'e': 0.6408242760323187}",20,3,17.516216238667024,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.05, 'e': 0.6376281516217733}",20,0,-7.726997060519536,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
91,False,"{'a': 0.05, 'e': 0.6344479679482282}",20,0,-80.28217161991921,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
92,False,"{'a': 0.05, 'e': 0.631283645506926}",25,0,-35.50375105975868,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
93,False,"{'a': 0.05, 'e': 0.6281351051896408}",20,11,-68.67568236998434,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
94,False,"{'a': 0.05, 'e': 0.6250022682827008}",20,0,-64.69110702952649,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
95,False,"{'a': 0.05, 'e': 0.62188505646502}",30,13,-98.28602874820447,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 2}",1
96,False,"{'a': 0.05, 'e': 0.6187833918061408}",25,0,-96.31922605524043,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
97,False,"{'a': 0.05, 'e': 0.6156971967642851}",20,0,-31.614566092461597,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
98,False,"{'a': 0.05, 'e': 0.6126263941844161}",20,16,7.719243414419715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.05, 'e': 0.6095709072963093}",20,4,2.690818184403562,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.05, 'e': 0.6065306597126334}",20,0,-122.1350797878181,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
101,False,"{'a': 0.05, 'e': 0.6035055754270405}",20,0,-75.69804769709442,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
102,False,"{'a': 0.05, 'e': 0.6004955788122659}",25,0,-48.85796756603066,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
103,False,"{'a': 0.05, 'e': 0.5975005946182375}",25,0,-70.89734426802586,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
104,False,"{'a': 0.05, 'e': 0.5945205479701944}",20,2,3.1310801588501596,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
105,False,"{'a': 0.05, 'e': 0.5915553643668151}",30,11,-20.01978128482355,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
106,False,"{'a': 0.05, 'e': 0.5886049696783552}",30,0,-32.00113566445438,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
107,False,"{'a': 0.05, 'e': 0.5856692901447937}",25,0,-139.46242641162544,"{0: 12, 1: 4, 2: 6, 3: 2, 4: 1}",0
108,False,"{'a': 0.05, 'e': 0.5827482523739896}",20,0,-68.66831597176733,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
109,False,"{'a': 0.05, 'e': 0.5798417833398464}",20,0,-22.01276862743985,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
110,False,"{'a': 0.05, 'e': 0.5769498103804866}",20,0,-128.11565450974183,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
111,False,"{'a': 0.05, 'e': 0.574072261196436}",25,0,-120.70853471084034,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",1
112,False,"{'a': 0.05, 'e': 0.5712090638488149}",25,0,-50.0047001833801,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
113,False,"{'a': 0.05, 'e': 0.5683601467575404}",20,2,-31.931226748525056,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
114,False,"{'a': 0.05, 'e': 0.5655254386995371}",25,0,-37.09692202236819,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
115,False,"{'a': 0.05, 'e': 0.5627048688069557}",25,0,-93.29051760700733,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
116,False,"{'a': 0.05, 'e': 0.559898366565402}",20,0,-49.686298294653355,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
117,False,"{'a': 0.05, 'e': 0.5571058618121739}",20,10,16.890163408488007,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.05, 'e': 0.5543272847345071}",35,24,1.6607603551005863,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
119,False,"{'a': 0.05, 'e': 0.5515625658678298}",20,0,-35.56848092687407,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
120,False,"{'a': 0.05, 'e': 0.5488116360940265}",25,3,-16.098929039609086,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
121,False,"{'a': 0.05, 'e': 0.5460744266397094}",30,0,-57.91981630335204,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
122,False,"{'a': 0.05, 'e': 0.5433508690744998}",25,8,-25.90777523600584,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
123,False,"{'a': 0.05, 'e': 0.5406408953093166}",20,10,-60.327246270972964,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 1}",1
124,False,"{'a': 0.05, 'e': 0.5379444375946745}",25,0,-62.36478163046045,"{0: 21, 1: 0, 2: 1, 3: 2, 4: 1}",0
125,False,"{'a': 0.05, 'e': 0.5352614285189903}",20,0,-30.796440196975297,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
126,False,"{'a': 0.05, 'e': 0.5325918010068972}",25,0,-90.85468039972434,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
127,False,"{'a': 0.05, 'e': 0.5299354883175685}",20,13,12.401111868634013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.05, 'e': 0.5272924240430485}",30,15,-29.570795881670236,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
129,False,"{'a': 0.05, 'e': 0.5246625421065929}",20,0,-64.54310119025763,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
130,False,"{'a': 0.05, 'e': 0.522045776761016}",25,0,14.482720340212925,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
131,False,"{'a': 0.05, 'e': 0.5194420625870482}",25,0,-85.84799781932624,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
132,False,"{'a': 0.05, 'e': 0.5168513344916992}",20,0,-48.23943300219826,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
133,False,"{'a': 0.05, 'e': 0.5142735277066319}",25,0,-17.555758759636756,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
134,False,"{'a': 0.05, 'e': 0.5117085777865424}",20,3,20.510199994627193,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.05, 'e': 0.5091564206075492}",20,0,-42.79098820763397,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
136,False,"{'a': 0.05, 'e': 0.5066169923655895}",20,0,-74.67874805881264,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
137,False,"{'a': 0.05, 'e': 0.5040902295748255}",25,16,-89.61981096407231,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 2}",1
138,False,"{'a': 0.05, 'e': 0.5015760690660555}",25,18,11.464156669190013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.05, 'e': 0.49907444798513595}",25,11,0.16336000201068823,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
140,False,"{'a': 0.05, 'e': 0.49658530379140947}",25,5,-84.89283335146203,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
141,False,"{'a': 0.05, 'e': 0.4941085742561417}",25,0,30.8574883117163,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
142,False,"{'a': 0.05, 'e': 0.4916441974609651}",20,0,-25.592657050525855,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
143,False,"{'a': 0.05, 'e': 0.48919211179633154}",20,3,-5.05310393669943,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
144,False,"{'a': 0.05, 'e': 0.4867522559599717}",20,0,-76.99261277966619,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
145,False,"{'a': 0.05, 'e': 0.48432456895536247}",25,0,-29.281630490119944,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
146,False,"{'a': 0.05, 'e': 0.48190899009020244}",20,6,20.908425594105463,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.05, 'e': 0.4795054589748941}",35,12,-101.57752712305003,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 2}",1
148,False,"{'a': 0.05, 'e': 0.4771139155210344}",25,0,-68.49310959259718,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
149,False,"{'a': 0.05, 'e': 0.4747342999399124}",25,0,-51.526335572195045,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
150,False,"{'a': 0.05, 'e': 0.4723665527410147}",20,8,-63.38575941762026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
151,False,"{'a': 0.05, 'e': 0.47001061473053796}",20,10,-1.8896068879151109,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.05, 'e': 0.46766642700990924}",35,5,-155.29364537929231,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 4}",1
153,False,"{'a': 0.05, 'e': 0.4653339309743134}",25,0,-155.7507487111615,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 4}",0
154,False,"{'a': 0.05, 'e': 0.46301306831122807}",30,0,-137.90653992223497,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
155,False,"{'a': 0.05, 'e': 0.4607037809989658}",20,10,14.28687712511907,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.05, 'e': 0.4584060113052235}",30,0,-24.694517887493884,"{0: 24, 1: 1, 2: 5, 3: 0, 4: 0}",0
157,False,"{'a': 0.05, 'e': 0.4561197017856392}",20,13,-9.748367256115966,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
158,False,"{'a': 0.05, 'e': 0.45384479528235583}",25,0,-37.156552217137246,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
159,False,"{'a': 0.05, 'e': 0.4515812349225922}",30,0,-30.841334521868486,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
160,False,"{'a': 0.05, 'e': 0.44932896411722156}",20,4,14.713150239784339,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.05, 'e': 0.4470879265593564}",20,0,-84.67748015712046,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
162,False,"{'a': 0.05, 'e': 0.4448580662229411}",25,0,-47.6638419721349,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
163,False,"{'a': 0.05, 'e': 0.4426393273613511}",20,0,-85.71700424731,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",1
164,False,"{'a': 0.05, 'e': 0.44043165450599925}",20,10,19.840944821727156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.05, 'e': 0.4382349924649492}",25,0,-89.50879344724433,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
166,False,"{'a': 0.05, 'e': 0.43604928632153556}",20,12,15.036159171211409,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.05, 'e': 0.4338744814329909}",25,13,-70.17042977345794,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 1}",1
